PESEL		Title			First_name	Last_name	Gender		Date_of_birth	ProfessorID
77011206266	Research_Associate	Dylan		Hall		Male		12.01.1977	10187
77011500511	Research_Professor	Corina		Rogers		Female		15.01.1977	11763
77012320233	Research_Associate	Zoey		Campbell	Female		23.01.1977	10298
77020739326	Distinguished_Prof	Aaron		Johnson		Male		07.02.1977	10403
77021053154	Adjunct_Professor	Rebecca		Brooks		Female		10.02.1977	11707
77022226521	Associate_Professor	Ashley		Howard		Female		22.02.1977	11497
77022614342	Full_Professor		Roselle		Fisher		Female		26.02.1977	11479
77030873614	Lecturer		Ben		Powell		Male		08.03.1977	10253
77031558751	Endowed_Prof		Susan		Young		Female		15.03.1977	11836
77032138282	Research_Professor	Zach		Thomas		Male		21.03.1977	10370
77041681532	Full_Professor		Katie		Allen		Female		16.04.1977	11449
77042020573	Full_Professor		Magdalene	Barnes		Female		20.04.1977	11517
77042158646	Lecturer		Sidney		Richardson	Female		21.04.1977	11845
77042263432	Research_Associate	Rebecca		Gutierrez	Female		22.04.1977	12051
77050817865	Endowed_Prof		Paul		Reed		Male		08.05.1977	10093
77051640801	Lecturer		Lucy		Smith		Female		16.05.1977	11032
77051663190	Endowed_Prof		Roselle		Johnson		Female		16.05.1977	11001
77052217241	Lecturer		Zena		Cook		Female		22.05.1977	10096
77060712549	Endowed_Prof		Joshua		Turner		Male		07.06.1977	11990
77061968150	Full_Professor		Ryan		Barnes		Male		19.06.1977	11415
77062549517	Lecturer		Marvin		Reyes		Male		25.06.1977	11510
77071326470	Endowed_Prof		Todd		Flores		Male		13.07.1977	12034
77072281573	Assistant_Professor	Corina		Cruz		Female		22.07.1977	11505
77072356958	Distinguished_Prof	Anthony		Harris		Male		23.07.1977	12071
77072829010	Distinguished_Prof	Nathan		Lee		Male		28.07.1977	11141
77080378523	Distinguished_Prof	Frederick	Smith		Male		03.08.1977	11462
77081079833	Research_Professor	Carter		Parker		Male		10.08.1977	11706
77081947609	Assistant_Professor	James		Johnson		Male		19.08.1977	11123
77082559857	Instructor		Jack		Thompson	Male		25.08.1977	10180
77082917517	Associate_Professor	Ysabel		Ortiz		Female		29.08.1977	11485
77083015087	Lecturer		Nicole		White		Female		30.08.1977	10274
77091498909	Associate_Professor	Joshua		Peterson	Male		14.09.1977	11598
77100900075	Assistant_Professor	Nicole		King		Female		09.10.1977	11792
77100962329	Endowed_Prof		Tim		Wright		Male		09.10.1977	10174
77101486865	Research_Associate	Adam		Cox		Male		14.10.1977	11825
77102002695	Assistant_Professor	Dylan		Morales		Male		20.10.1977	10365
77102022291	Research_Professor	Simon		Campbell	Male		20.10.1977	11088
77102319363	Instructor		Cassandra	Thompson	Female		23.10.1977	12163
77102816151	Assistant_Professor	Ryan		Perry		Male		28.10.1977	11027
77110650924	Assistant_Professor	Tim		Reed		Male		06.11.1977	11907
77110674823	Research_Associate	Sidney		Cook		Female		06.11.1977	12020
77111541862	Assistant_Professor	Tim		Johnson		Male		15.11.1977	11110
77111584275	Full_Professor		Jessica		Flores		Female		15.11.1977	10794
77111779446	Lecturer		Amy		Nguyen		Female		17.11.1977	10732
77111780286	Instructor		Emma		Baker		Female		17.11.1977	10305
77112480830	Distinguished_Prof	Zoey		Peterson	Female		24.11.1977	11130
77120511046	Research_Associate	Ben		Martinez	Male		05.12.1977	11035
77120700906	Distinguished_Prof	Rebecca		Phillips	Female		07.12.1977	11995
77120868091	Associate_Professor	Yasmine		Taylor		Female		08.12.1977	11253
77121210103	Instructor		Shannon		Price		Female		12.12.1977	11502
77121503115	Adjunct_Professor	Magdalene	Taylor		Female		15.12.1977	10584
77122336630	Assistant_Professor	Gary		James		Male		23.12.1977	11587
78010289528	Research_Professor	Zena		Perry		Female		02.01.1978	10459
78010834808	Endowed_Prof		Maisy		Bell		Female		08.01.1978	10347
78020278361	Associate_Professor	Christopher	Howard		Male		02.02.1978	11691
78020567278	Full_Professor		Brandon		Hall		Male		05.02.1978	11790
78021253187	Endowed_Prof		Joshua		Harris		Male		12.02.1978	11116
78021511122	Distinguished_Prof	Chloe		Hughes		Female		15.02.1978	11086
78022699904	Adjunct_Professor	Donny		Hernandez	Male		26.02.1978	11835
78022889428	Instructor		Oliver		Hill		Male		28.02.1978	12111
78030167232	Lecturer		Gareth		Morgan		Male		01.03.1978	11915
78030172576	Full_Professor		Marvin		Jackson		Male		01.03.1978	12032
78030316342	Associate_Professor	Liam		Hill		Male		03.03.1978	11972
78040130767	Assistant_Professor	Mary		Butler		Female		01.04.1978	11540
78040226440	Research_Professor	Harry		Jackson		Male		02.04.1978	10914
78040290519	Endowed_Prof		Gareth		Sullivan	Male		02.04.1978	10328
78040780331	Adjunct_Professor	Tom		Hall		Male		07.04.1978	12040
78040822957	Associate_Professor	David		Turner		Male		08.04.1978	10564
78041789393	Adjunct_Professor	Sidney		Hall		Female		17.04.1978	11163
78042416546	Distinguished_Prof	Gregory		Ramirez		Male		24.04.1978	10663
78050271289	Distinguished_Prof	Barbara		Edwards		Female		02.05.1978	11900
78051652988	Lecturer		Sherri		Carter		Female		16.05.1978	11717
78051728750	Distinguished_Prof	Robert		Sanchez		Male		17.05.1978	11419
78052993659	Endowed_Prof		Aaron		Gray		Male		29.05.1978	11653
78060987362	Research_Professor	Ben		Hernandez	Male		09.06.1978	10958
78062124669	Assistant_Professor	Natalie		Gray		Female		21.06.1978	10724
78062893295	Instructor		Roselle		James		Female		28.06.1978	11937
78071559893	Associate_Professor	Neil		Phillips	Male		15.07.1978	11248
78071768502	Assistant_Professor	Gareth		Barnes		Male		17.07.1978	10092
78072768217	Distinguished_Prof	Becky		Powell		Female		27.07.1978	11498
78080494389	Full_Professor		Ryan		Morgan		Male		04.08.1978	11146
78081099484	Lecturer		Claire		Martin		Female		10.08.1978	11698
78081844094	Full_Professor		Zena		Jackson		Female		18.08.1978	12118
78081860849	Research_Associate	Wanda		Long		Female		18.08.1978	11745
78082293813	Instructor		Brian		Cook		Male		22.08.1978	12125
78082431172	Research_Professor	Taya		Cox		Female		24.08.1978	10742
78090374208	Endowed_Prof		Frederick	Reed		Male		03.09.1978	11453
78090795883	Distinguished_Prof	Jake		Torres		Male		07.09.1978	11488
78090967185	Instructor		Todd		Jones		Male		09.09.1978	11758
78091175347	Research_Associate	Abby		Rogers		Female		11.09.1978	11852
78092447084	Instructor		Abby		Reyes		Female		24.09.1978	11047
78100983678	Assistant_Professor	Maisy		Miller		Female		09.10.1978	11687
78101159101	Full_Professor		Tim		Perry		Male		11.10.1978	11401
78101389676	Assistant_Professor	Taya		King		Female		13.10.1978	10314
78102642325	Research_Professor	Tom		Nelson		Male		26.10.1978	10188
78111373098	Full_Professor		Zena		Flores		Female		13.11.1978	11019
78111801245	Research_Professor	Marvin		Miller		Male		18.11.1978	11690
78112535722	Endowed_Prof		Valentina	Wood		Female		25.11.1978	11700
78120248187	Assistant_Professor	Cassandra	Johnson		Female		02.12.1978	11222
78121619167	Research_Professor	Andrew		Lewis		Male		16.12.1978	10721
78121968512	Assistant_Professor	Amber		Gracia		Female		19.12.1978	10120
78121985864	Full_Professor		Amanda		Gracia		Female		19.12.1978	11713
78122027999	Associate_Professor	Corina		Collins		Female		20.12.1978	11081
78122116430	Instructor		Zia		Parker		Female		21.12.1978	11818
78122452583	Research_Professor	Simon		Lewis		Male		24.12.1978	10007
78122688910	Distinguished_Prof	Steven		Howard		Male		26.12.1978	11720
78123145925	Adjunct_Professor	Alexander	Brooks		Male		31.12.1978	11436
78123154499	Associate_Professor	Gareth		Butler		Male		31.12.1978	11827
79011087436	Assistant_Professor	Tom		Bailey		Male		10.01.1979	12112
79011620751	Distinguished_Prof	Todd		Scott		Male		16.01.1979	10989
79012356924	Adjunct_Professor	Steven		Collins		Male		23.01.1979	11800
79012422270	Associate_Professor	Sherri		Martin		Female		24.01.1979	11316
79020760354	Adjunct_Professor	Eric		James		Male		07.02.1979	11245
79021212225	Endowed_Prof		Ashley		Powell		Female		12.02.1979	10716
79021312539	Full_Professor		Neil		Powell		Male		13.02.1979	11899
79021432930	Research_Associate	Ben		Powell		Male		14.02.1979	11868
79021869324	Associate_Professor	Lenny		Bell		Male		18.02.1979	11709
79022173578	Endowed_Prof		Joshua		Wright		Male		21.02.1979	11840
79022501463	Associate_Professor	Garrett		Green		Male		25.02.1979	10668
79030980307	Assistant_Professor	Sherri		Myers		Female		09.03.1979	11796
79031415805	Distinguished_Prof	Yasmine		Turner		Female		14.03.1979	11739
79031446090	Research_Associate	Paul		Turner		Male		14.03.1979	12162
79032138635	Associate_Professor	Zach		Bailey		Male		21.03.1979	12050
79032713958	Adjunct_Professor	Jack		Ortiz		Male		27.03.1979	10013
79040454597	Associate_Professor	Daniel		Fisher		Male		04.04.1979	11597
79040611040	Full_Professor		Katie		Evans		Female		06.04.1979	10037
79040828568	Associate_Professor	Zoe		Wood		Female		08.04.1979	12159
79042319294	Lecturer		Linda		Gray		Female		23.04.1979	11798
79042794020	Endowed_Prof		Susan		Allen		Female		27.04.1979	10875
79042866474	Distinguished_Prof	Paige		Cox		Female		28.04.1979	11711
79042869815	Full_Professor		Ryan		Carter		Male		28.04.1979	11040
79051604599	Assistant_Professor	Jake		Roberts		Male		16.05.1979	11162
79052240035	Distinguished_Prof	Dorothy		Foster		Female		22.05.1979	10414
79052418183	Research_Professor	Chloe		Bell		Female		24.05.1979	11688
79060213965	Lecturer		Patricia	Scott		Female		02.06.1979	11220
79060374427	Research_Associate	Andrew		Diaz		Male		03.06.1979	10752
79060811379	Full_Professor		Victoria	Walker		Female		08.06.1979	10340
79060889746	Assistant_Professor	Barbara		Ortiz		Female		08.06.1979	10758
79060919571	Lecturer		Emily		Perry		Female		09.06.1979	11424
79061092866	Full_Professor		Elizabeth	Edwards		Female		10.06.1979	11997
79061656153	Research_Associate	Samantha	Wilson		Female		16.06.1979	11494
79062348036	Assistant_Professor	Alice		Collins		Female		23.06.1979	11775
79062390553	Adjunct_Professor	Brad		Brooks		Male		23.06.1979	10404
79062646513	Adjunct_Professor	Matthew		Wood		Male		26.06.1979	10367
79063093606	Full_Professor		Bella		Ross		Female		30.06.1979	10641
79070175307	Endowed_Prof		Andrew		Campbell	Male		01.07.1979	10426
79070210236	Endowed_Prof		Mary		Wright		Female		02.07.1979	10932
79071571520	Research_Professor	Lily		James		Female		15.07.1979	11832
79071884840	Associate_Professor	Sophia		Kelly		Female		18.07.1979	11686
79072379212	Full_Professor		Megan		Price		Female		23.07.1979	10551
79072630873	Assistant_Professor	Harry		White		Male		26.07.1979	10858
79072903146	Assistant_Professor	Ginny		Perez		Female		29.07.1979	10279
79072974367	Associate_Professor	Sherri		Williams	Female		29.07.1979	10124
79080407107	Instructor		Jared		Green		Male		04.08.1979	10091
79080790230	Assistant_Professor	Shannon		Hernandez	Female		07.08.1979	11534
79080860900	Research_Associate	Kevin		Baker		Male		08.08.1979	10246
79080872586	Research_Professor	Edward		Hernandez	Male		08.08.1979	11083
79082424320	Full_Professor		Evan		Baker		Male		24.08.1979	11307
79090740146	Instructor		Susan		Kelly		Female		07.09.1979	11789
79090867811	Instructor		Simon		Stewart		Male		08.09.1979	10002
79091598809	Endowed_Prof		Liam		Cox		Male		15.09.1979	10786
79092874911	Assistant_Professor	William		Mitchell	Male		28.09.1979	11079
79092988422	Research_Associate	Ginny		Gray		Female		29.09.1979	12065
79100169305	Assistant_Professor	Frederick	Barnes		Male		01.10.1979	11954
79100567576	Distinguished_Prof	Martin		Hall		Male		05.10.1979	10959
79100828734	Assistant_Professor	Madison		Bailey		Female		08.10.1979	10422
79101114379	Associate_Professor	Jacob		Cooper		Male		11.10.1979	11065
79101464090	Lecturer		Andrew		Nguyen		Male		14.10.1979	10000
79101807517	Associate_Professor	Arthur		Wright		Male		18.10.1979	11264
79102063083	Associate_Professor	Brandon		Murphy		Male		20.10.1979	11328
79102123966	Instructor		Simon		Foster		Male		21.10.1979	11241
79102193592	Endowed_Prof		Evan		Thomas		Male		21.10.1979	11582
79102445756	Assistant_Professor	Eric		Parker		Male		24.10.1979	10113
79102741649	Lecturer		Sidney		Jones		Female		27.10.1979	10292
79102879213	Adjunct_Professor	Paige		Moore		Female		28.10.1979	10152
79102928167	Distinguished_Prof	Sarah		Perry		Female		29.10.1979	12095
79103044851	Distinguished_Prof	Jake		Powell		Male		30.10.1979	11135
79111344733	Adjunct_Professor	Oliver		Ortiz		Male		13.11.1979	11556
79111807353	Associate_Professor	Emily		Hughes		Female		18.11.1979	10351
79112564567	Assistant_Professor	Elana		Ramirez		Female		25.11.1979	11229
79113018092	Endowed_Prof		Jacob		Bailey		Male		30.11.1979	12046
79120216664	Instructor		Gary		Fisher		Male		02.12.1979	11721
79121011798	Research_Associate	Amber		Parker		Female		10.12.1979	12119
79122860997	Endowed_Prof		Neil		Anderson	Male		28.12.1979	10431
79122917024	Research_Professor	Margaret	Taylor		Female		29.12.1979	11668
79123081652	Assistant_Professor	Todd		Stewart		Male		30.12.1979	10838
79123185659	Endowed_Prof		Joshua		Brown		Male		31.12.1979	11064
